0.3499999, 0, 0, 5.32819, 1.156592, 0, 603.9559, -590.0169, -1.584829, 0.01663505, 0.1455349, 33.10689, 1.763332, 1.518597, 10.96781
1.479999, 0.2247318, 0.1174151, 20.53062, 1.237651, -0.0891681038554404791968, 12605.32, -600.0454, -1.584829, 0.01663505, 0.1455349, 151.9464, 1.763332, 1.494835, 11.61232
 
1.489999, 0.1626718, 0.1196624, 20.67208, 1.238704, -0.07634218152028073897984, 12787.25, -600.1383, -1.584829, 0.01663505, 0.1455349, 153.0494, 1.763332, 1.494625, 11.61802
 
1.499999, 0.09991114, 0.1212891, 20.81379, 1.239886, -0.0635231475571696726051895397, 12970.61, -600.2313, -1.584829, 0.01663505, 0.1455349, 154.1533, 1.763332, 1.494415, 11.62373
 
1.509999, 0.03673613, 0.1222882, 20.95547, 1.240941, -0.0507645152988990501016504603, 13155.4, -600.3243, -1.584829, 0.01663505, 0.1455349, 155.2583, 1.763332, 1.494204, 11.62943
 
1.519999, -0.02656331, 0.1226556, 21.09733, 1.24206, -0.03811936265651381406352, 13341.62, -600.4174, -1.584829, 0.01663505, 0.1455349, 156.3642, 1.763332, 1.493994, 11.63513
 
1.529999, -0.08967541, 0.1223899, 21.23923, 1.243116, -0.02564222184969534849012, 13529.26, -600.5106, -1.584829, 0.01663505, 0.1455349, 157.471, 1.763332, 1.493784, 11.64084
 
1.539999, -0.1522924, 0.1214932, 21.38136, 1.244301, -0.01338541315564716555028, 13718.35, -600.6039, -1.584829, 0.01663505, 0.1455349, 158.5787, 1.763332, 1.493573, 11.64654
 
1.549999, -0.2140977, 0.1199703, 21.52348, 1.245358, -0.001400146526116059719580, 13908.86, -600.6972, -1.584829, 0.01663505, 0.1455349, 159.6874, 1.763332, 1.493363, 11.65224
 
1.559999, -0.2747694, 0.1178293, 21.66582, 1.246544, 0.0102623680871511745264, 14100.81, -600.7906, -1.584829, 0.01663505, 0.1455349, 160.7971, 1.763332, 1.493153, 11.65795
 
1.569999, -0.3339843, 0.1150816, 21.80813, 1.247602, 0.02155338521949971496556, 14294.19, -600.8841, -1.584829, 0.01663505, 0.1455349, 161.9076, 1.763332, 1.492943, 11.66365
 
1.579999, -0.3914245, 0.1117417, 21.95055, 1.248661, 0.03242616234631415145460, 14489.02, -600.9777, -1.584829, 0.01663505, 0.1455349, 163.0191, 1.763332, 1.492732, 11.66935
 
1.589999, -0.4467618, 0.1078275, 22.0932, 1.249849, 0.0428337610031925225407704603, 14685.28, -601.0713, -1.584829, 0.01663505, 0.1455349, 164.1315, 1.763332, 1.492522, 11.67506
 
1.599999, -0.4996887, 0.1033599, 22.23581, 1.250909, 0.05273496416749797048164, 14882.97, -601.1649, -1.584829, 0.01663505, 0.1455349, 165.2447, 1.763332, 1.492312, 11.68076
 
1.609999, -0.5498928, 0.09836299, 22.37858, 1.252034, 0.0620884503153735803576104603, 15082.1, -601.2587, -1.584829, 0.01663505, 0.1455349, 166.3589, 1.763332, 1.492101, 11.68647
 
1.619999, -0.597074, 0.09286406, 22.52146, 1.25316, 0.0708565554656437123747304603, 15282.68, -601.3525, -1.584829, 0.01663505, 0.1455349, 167.4739, 1.763332, 1.491891, 11.69217
 
1.629999, -0.6409488, 0.08689332, 22.66444, 1.254287, 0.07900551701599184205688, 15484.71, -601.4465, -1.584829, 0.01663505, 0.1455349, 168.5899, 1.763332, 1.491681, 11.69787
 
1.639999, -0.6812217, 0.08048383, 22.80744, 1.255349, 0.08650070152060587420324, 15688.18, -601.5405, -1.584829, 0.01663505, 0.1455349, 169.7068, 1.763332, 1.491471, 11.70358
 
1.649999, -0.7176553, 0.07367162, 22.95066, 1.256541, 0.0933175860266555288812, 15893.09, -601.6345, -1.584829, 0.01663505, 0.1455349, 170.8245, 1.763332, 1.49126, 11.70928
 
1.659999, -0.7499862, 0.06649506, 23.09386, 1.257605, 0.099428556086901781300, 16099.46, -601.7286, -1.584829, 0.01663505, 0.1455349, 171.9432, 1.763332, 1.49105, 11.71498
 
1.669999, -0.7780015, 0.0589952, 23.23715, 1.258669, 0.1048144618528808611932, 16307.27, -601.8229, -1.584829, 0.01663505, 0.1455349, 173.0627, 1.763332, 1.49084, 11.72069
 
1.679999, -0.8015028, 0.05121518, 23.38066, 1.259864, 0.1094586702138306943412, 16516.55, -601.9171, -1.584829, 0.01663505, 0.1455349, 174.1832, 1.763332, 1.490629, 11.72639
 
