Time,Stage,Stage Time,Mach Number,Angle of Attack,CD,CL,Thrust,Weight,Drag,Lift,CG,CP,Stability Margin,Accel,Accel-V,Accel-H,Velocity,Vel-V,Vel-H,Pitch Attitude,Flight Path Angle,Altitude,Distance
268.4366,S,268.4366,0.07477935,0,1.33,0,0,40.38145,0.3176204,0,0,0,0,0.124857409494709,0.124857409494709,0,-82.15468,-82.15468,-22.78251,0,-0.1156044,8716.082,3484.538
268.5367,S,268.5367,0.07476579,0,1.33,0,0,40.38145,0.31762,0,0,0,0,0.124788070844886,0.124788070844886,0,-82.1422,-82.1422,-22.78251,0,-0.1156044,8707.868,3482.26
268.6367,S,268.6367,0.07475223,0,1.33,0,0,40.38145,0.3176195,0,0,0,0,0.12470217457831,0.12470217457831,0,-82.12973,-82.12973,-22.78251,0,-0.1156044,8699.655,3479.981
268.7367,S,268.7367,0.07473869,0,1.33,0,0,40.38145,0.3176191,0,0,0,0,0.124623519052683,0.124623519052683,0,-82.11727,-82.11727,-22.78251,0,-0.1156044,8691.443,3477.703
268.8367,S,268.8367,0.07472517,0,1.33,0,0,40.38145,0.3176186,0,0,0,0,0.124544479758789,0.124544479758789,0,-82.10482,-82.10482,-22.78251,0,-0.1156044,8683.232,3475.425
268.9367,S,268.9367,0.07471164,0,1.33,0,0,40.38145,0.3176182,0,0,0,0,0.124472690975004,0.124472690975004,0,-82.09238,-82.09238,-22.78251,0,-0.1156044,8675.023,3473.146
269.0367,S,269.0367,0.07469811,0,1.33,0,0,40.38145,0.3176179,0,0,0,0,0.124420470609358,0.124420470609358,0,-82.07993,-82.07993,-22.78251,0,-0.1156044,8666.815,3470.868
269.1367,S,269.1367,0.0746846,0,1.33,0,0,40.38145,0.3176172,0,0,0,0,0.124316085840135,0.124316085840135,0,-82.0675,-82.0675,-22.78251,0,-0.1156044,8658.608,3468.59
269.2367,S,269.2367,0.07467109,0,1.33,0,0,40.38145,0.3176167,0,0,0,0,0.124246767673704,0.124246767673704,0,-82.05507,-82.05507,-22.78251,0,-0.1156044,8650.403,3466.312
269.3367,S,269.3367,0.07465759,0,1.33,0,0,40.38145,0.3176163,0,0,0,0,0.124169222855194,0.124169222855194,0,-82.04265,-82.04265,-22.78251,0,-0.1156044,8642.199,3464.033
269.4367,S,269.4367,0.07464411,0,1.33,0,0,40.38145,0.3176159,0,0,0,0,0.124098948223562,0.124098948223562,0,-82.03024,-82.03024,-22.78251,0,-0.1156044,8633.996,3461.755
269.5367,S,269.5367,0.07463064,0,1.33,0,0,40.38145,0.3176154,0,0,0,0,0.124008407017413,0.124008407017413,0,-82.01785,-82.01785,-22.78251,0,-0.1156044,8625.794,3459.477
269.6367,S,269.6367,0.07461718,0,1.33,0,0,40.38145,0.3176151,0,0,0,0,0.123949117768014,0.123949117768014,0,-82.00546,-82.00546,-22.78251,0,-0.1156044,8617.594,3457.198
269.7367,S,269.7367,0.07460371,0,1.33,0,0,40.38145,0.3176147,0,0,0,0,0.123889246035901,0.123889246035901,0,-81.99307,-81.99307,-22.78251,0,-0.1156044,8609.395,3454.92
269.8367,S,269.8367,0.07459024,0,1.33,0,0,40.38145,0.3176141,0,0,0,0,0.123801269557383,0.123801269557383,0,-81.98069,-81.98069,-22.78251,0,-0.1156044,8601.196,3452.642
269.9367,S,269.9367,0.07457681,0,1.33,0,0,40.38145,0.3176137,0,0,0,0,0.123720597269575,0.123720597269575,0,-81.96832,-81.96832,-22.78251,0,-0.1156044,8592.999,3450.363
270.0367,S,270.0367,0.07456338,0,1.33,0,0,40.38145,0.3176134,0,0,0,0,0.123659486817438,0.123659486817438,0,-81.95596,-81.95596,-22.78251,0,-0.1156044,8584.804,3448.085
270.1367,S,270.1367,0.07454994,0,1.33,0,0,40.38145,0.3176129,0,0,0,0,0.123581987368354,0.123581987368354,0,-81.9436,-81.9436,-22.78251,0,-0.1156044,8576.609,3445.807
270.2368,S,270.2368,0.07453652,0,1.33,0,0,40.38145,0.3176124,0,0,0,0,0.123503931138572,0.123503931138572,0,-81.93125,-81.93125,-22.78251,0,-0.1156044,8568.416,3443.528
270.3368,S,270.3368,0.0745231,0,1.33,0,0,40.38145,0.3176119,0,0,0,0,0.12342556674713,0.12342556674713,0,-81.91891,-81.91891,-22.78251,0,-0.1156044,8560.225,3441.25
270.4368,S,270.4368,0.0745097,0,1.33,0,0,40.38145,0.3176115,0,0,0,0,0.123354528430923,0.123354528430923,0,-81.90657,-81.90657,-22.78251,0,-0.1156044,8552.034,3438.972
270.5368,S,270.5368,0.07449628,0,1.33,0,0,40.38145,0.317611,0,0,0,0,0.123275312594018,0.123275312594018,0,-81.89424,-81.89424,-22.78251,0,-0.1156044,8543.845,3436.693
270.6368,S,270.6368,0.0744829,0,1.33,0,0,40.38145,0.3176106,0,0,0,0,0.123199615466092,0.123199615466092,0,-81.88192,-81.88192,-22.78251,0,-0.1156044,8535.656,3434.415
270.7368,S,270.7368,0.07446951,0,1.33,0,0,40.38145,0.3176102,0,0,0,0,0.123131256581878,0.123131256581878,0,-81.86961,-81.86961,-22.78251,0,-0.1156044,8527.47,3432.137
270.8368,S,270.8368,0.07445614,0,1.33,0,0,40.38145,0.3176096,0,0,0,0,0.12304277704942,0.12304277704942,0,-81.85731,-81.85731,-22.78251,0,-0.1156044,8519.284,3429.858
270.9368,S,270.9368,0.07444277,0,1.33,0,0,40.38145,0.3176093,0,0,0,0,0.122981485724324,0.122981485724324,0,-81.84501,-81.84501,-22.78251,0,-0.1156044,8511.1,3427.58
271.0368,S,271.0368,0.07442941,0,1.33,0,0,40.38145,0.3176089,0,0,0,0,0.122912032836211,0.122912032836211,0,-81.83272,-81.83272,-22.78251,0,-0.1156044,8502.916,3425.302
271.1368,S,271.1368,0.07441606,0,1.33,0,0,40.38145,0.3176083,0,0,0,0,0.122826304011689,0.122826304011689,0,-81.82043,-81.82043,-22.78251,0,-0.1156044,8494.734,3423.023
271.2368,S,271.2368,0.07440271,0,1.33,0,0,40.38145,0.317608,0,0,0,0,0.122759870396727,0.122759870396727,0,-81.80815,-81.80815,-22.78251,0,-0.1156044,8486.554,3420.745
271.3368,S,271.3368,0.07438938,0,1.33,0,0,40.38145,0.3176074,0,0,0,0,0.122673365349314,0.122673365349314,0,-81.79588,-81.79588,-22.78251,0,-0.1156044,8478.374,3418.467
271.4368,S,271.4368,0.07437605,0,1.33,0,0,40.38145,0.3176069,0,0,0,0,0.122594239536255,0.122594239536255,0,-81.78362,-81.78362,-22.78251,0,-0.1156044,8470.195,3416.188
271.5368,S,271.5368,0.07436272,0,1.33,0,0,40.38145,0.3176065,0,0,0,0,0.12251486837085,0.12251486837085,0,-81.77137,-81.77137,-22.78251,0,-0.1156044,8462.019,3413.91
271.6368,S,271.6368,0.07434941,0,1.33,0,0,40.38145,0.3176059,0,0,0,0,0.122442886054117,0.122442886054117,0,-81.75912,-81.75912,-22.78251,0,-0.1156044,8453.843,3411.632
271.7368,S,271.7368,0.0743361,0,1.33,0,0,40.38145,0.3176057,0,0,0,0,0.122382555727604,0.122382555727604,0,-81.74688,-81.74688,-22.78251,0,-0.1156044,8445.668,3409.354
271.8369,S,271.8369,0.07432281,0,1.33,0,0,40.38145,0.3176051,0,0,0,0,0.12228624515442,0.12228624515442,0,-81.73465,-81.73465,-22.78251,0,-0.1156044,8437.494,3407.075
271.9369,S,271.9369,0.07430952,0,1.33,0,0,40.38145,0.3176049,0,0,0,0,0.122236885328391,0.122236885328391,0,-81.72243,-81.72243,-22.78251,0,-0.1156044,8429.322,3404.797
272.0369,S,272.0369,0.07429624,0,1.33,0,0,40.38145,0.3176043,0,0,0,0,0.122147763838115,0.122147763838115,0,-81.71021,-81.71021,-22.78251,0,-0.1156044,8421.151,3402.519
272.1369,S,272.1369,0.07428298,0,1.33,0,0,40.38145,0.317604,0,0,0,0,0.122077924079328,0.122077924079328,0,-81.69801,-81.69801,-22.78251,0,-0.1156044,8412.981,3400.24
272.2369,S,272.2369,0.0742697,0,1.33,0,0,40.38145,0.3176035,0,0,0,0,0.122015766853345,0.122015766853345,0,-81.68581,-81.68581,-22.78251,0,-0.1156044,8404.812,3397.962
272.3369,S,272.3369,0.07425645,0,1.33,0,0,40.38145,0.3176031,0,0,0,0,0.121949314920229,0.121949314920229,0,-81.67361,-81.67361,-22.78251,0,-0.1156044,8396.646,3395.684
272.4369,S,272.4369,0.0742432,0,1.33,0,0,40.38145,0.3176026,0,0,0,0,0.121862644783157,0.121862644783157,0,-81.66142,-81.66142,-22.78251,0,-0.1156044,8388.479,3393.405
272.5369,S,272.5369,0.07422996,0,1.33,0,0,40.38145,0.3176021,0,0,0,0,0.121775782054449,0.121775782054449,0,-81.64925,-81.64925,-22.78251,0,-0.1156044,8380.314,3391.127
272.6369,S,272.6369,0.07421673,0,1.33,0,0,40.38145,0.3176018,0,0,0,0,0.121723992224091,0.121723992224091,0,-81.63708,-81.63708,-22.78251,0,-0.1156044,8372.15,3388.849
272.7369,S,272.7369,0.07420351,0,1.33,0,0,40.38145,0.3176014,0,0,0,0,0.121644383311427,0.121644383311427,0,-81.62492,-81.62492,-22.78251,0,-0.1156044,8363.988,3386.57
272.8369,S,272.8369,0.0741903,0,1.33,0,0,40.38145,0.317601,0,0,0,0,0.121572225525107,0.121572225525107,0,-81.61277,-81.61277,-22.78251,0,-0.1156044,8355.827,3384.292
272.9369,S,272.9369,0.07417709,0,1.33,0,0,40.38145,0.3176005,0,0,0,0,0.121499894240458,0.121499894240458,0,-81.60062,-81.60062,-22.78251,0,-0.1156044,8347.667,3382.014
273.0369,S,273.0369,0.07416388,0,1.33,0,0,40.38145,0.3176002,0,0,0,0,0.121443004852004,0.121443004852004,0,-81.58847,-81.58847,-22.78251,0,-0.1156044,8339.508,3379.735
273.1369,S,273.1369,0.07415068,0,1.33,0,0,40.38145,0.3175997,0,0,0,0,0.121365959035543,0.121365959035543,0,-81.57633,-81.57633,-22.78251,0,-0.1156044,8331.351,3377.457
273.2369,S,273.2369,0.07413749,0,1.33,0,0,40.38145,0.3175993,0,0,0,0,0.121288749365696,0.121288749365696,0,-81.5642,-81.5642,-22.78251,0,-0.1156044,8323.194,3375.179
273.3369,S,273.3369,0.07412432,0,1.33,0,0,40.38145,0.3175987,0,0,0,0,0.121199323372338,0.121199323372338,0,-81.55208,-81.55208,-22.78251,0,-0.1156044,8315.039,3372.9
273.437,S,273.437,0.07411114,0,1.33,0,0,40.38145,0.3175983,0,0,0,0,0.121129435528658,0.121129435528658,0,-81.53996,-81.53996,-22.78251,0,-0.1156044,8306.885,3370.622
273.537,S,273.537,0.07409797,0,1.33,0,0,40.38145,0.3175979,0,0,0,0,0.121059113398189,0.121059113398189,0,-81.52785,-81.52785,-22.78251,0,-0.1156044,8298.732,3368.344
273.637,S,273.637,0.07408481,0,1.33,0,0,40.38145,0.3175975,0,0,0,0,0.120988644123116,0.120988644123116,0,-81.51575,-81.51575,-22.78251,0,-0.1156044,8290.581,3366.065
273.737,S,273.737,0.07407166,0,1.33,0,0,40.38145,0.3175969,0,0,0,0,0.120905998608634,0.120905998608634,0,-81.50365,-81.50365,-22.78251,0,-0.1156044,8282.431,3363.787
273.837,S,273.837,0.07405852,0,1.33,0,0,40.38145,0.3175966,0,0,0,0,0.120834966944344,0.120834966944344,0,-81.49156,-81.49156,-22.78251,0,-0.1156044,8274.281,3361.509
273.937,S,273.937,0.07404537,0,1.33,0,0,40.38145,0.3175962,0,0,0,0,0.120767614764816,0.120767614764816,0,-81.47948,-81.47948,-22.78251,0,-0.1156044,8266.134,3359.23
274.037,S,274.037,0.07403225,0,1.33,0,0,40.38145,0.3175957,0,0,0,0,0.120688115767578,0.120688115767578,0,-81.46741,-81.46741,-22.78251,0,-0.1156044,8257.987,3356.952
274.137,S,274.137,0.07401915,0,1.33,0,0,40.38145,0.3175953,0,0,0,0,0.120608502702055,0.120608502702055,0,-81.45535,-81.45535,-22.78251,0,-0.1156044,8249.842,3354.674
274.237,S,274.237,0.07400604,0,1.33,0,0,40.38145,0.3175948,0,0,0,0,0.120536409695909,0.120536409695909,0,-81.4433,-81.4433,-22.78251,0,-0.1156044,8241.697,3352.396
274.337,S,274.337,0.07399294,0,1.33,0,0,40.38145,0.3175943,0,0,0,0,0.120464212086539,0.120464212086539,0,-81.43125,-81.43125,-22.78251,0,-0.1156044,8233.554,3350.117
274.437,S,274.437,0.07397984,0,1.33,0,0,40.38145,0.3175941,0,0,0,0,0.120411241936203,0.120411241936203,0,-81.41921,-81.41921,-22.78251,0,-0.1156044,8225.412,3347.839
274.537,S,274.537,0.07396676,0,1.33,0,0,40.38145,0.3175938,0,0,0,0,0.120338546017052,0.120338546017052,0,-81.40718,-81.40718,-22.78251,0,-0.1156044,8217.271,3345.561
274.637,S,274.637,0.07395369,0,1.33,0,0,40.38145,0.3175933,0,0,0,0,0.120273386760374,0.120273386760374,0,-81.39516,-81.39516,-22.78251,0,-0.1156044,8209.132,3343.282
274.737,S,274.737,0.07394061,0,1.33,0,0,40.38145,0.3175929,0,0,0,0,0.120208139497841,0.120208139497841,0,-81.38313,-81.38313,-22.78251,0,-0.1156044,8200.993,3341.004
274.837,S,274.837,0.07392754,0,1.33,0,0,40.38145,0.3175925,0,0,0,0,0.120130765228019,0.120130765228019,0,-81.37112,-81.37112,-22.78251,0,-0.1156044,8192.856,3338.726
274.937,S,274.937,0.07391449,0,1.33,0,0,40.38145,0.3175919,0,0,0,0,0.120049273990674,0.120049273990674,0,-81.35911,-81.35911,-22.78251,0,-0.1156044,8184.721,3336.447
275.037,S,275.037,0.07390144,0,1.33,0,0,40.38145,0.3175916,0,0,0,0,0.119979374379625,0.119979374379625,0,-81.34711,-81.34711,-22.78251,0,-0.1156044,8176.586,3334.169
275.1371,S,275.1371,0.0738884,0,1.33,0,0,40.38145,0.317591,0,0,0,0,0.11989744842618,0.11989744842618,0,-81.33511,-81.33511,-22.78251,0,-0.1156044,8168.453,3331.891
275.2371,S,275.2371,0.07387536,0,1.33,0,0,40.38145,0.3175907,0,0,0,0,0.119827107327893,0.119827107327893,0,-81.32313,-81.32313,-22.78251,0,-0.1156044,8160.32,3329.612
275.3371,S,275.3371,0.07386234,0,1.33,0,0,40.38145,0.3175904,0,0,0,0,0.119772263970781,0.119772263970781,0,-81.31115,-81.31115,-22.78251,0,-0.1156044,8152.189,3327.334
275.4371,S,275.4371,0.07384931,0,1.33,0,0,40.38145,0.3175899,0,0,0,0,0.119689860167774,0.119689860167774,0,-81.29918,-81.29918,-22.78251,0,-0.1156044,8144.059,3325.056
275.5371,S,275.5371,0.0738363,0,1.33,0,0,40.38145,0.3175894,0,0,0,0,0.119615040052835,0.119615040052835,0,-81.28722,-81.28722,-22.78251,0,-0.1156044,8135.93,3322.777
275.6371,S,275.6371,0.0738233,0,1.33,0,0,40.38145,0.317589,0,0,0,0,0.119540178927217,0.119540178927217,0,-81.27526,-81.27526,-22.78251,0,-0.1156044,8127.803,3320.499
275.7371,S,275.7371,0.0738103,0,1.33,0,0,40.38145,0.3175887,0,0,0,0,0.119480703952789,0.119480703952789,0,-81.26331,-81.26331,-22.78251,0,-0.1156044,8119.676,3318.221
275.8371,S,275.8371,0.07379732,0,1.33,0,0,40.38145,0.3175883,0,0,0,0,0.119409271294799,0.119409271294799,0,-81.25137,-81.25137,-22.78251,0,-0.1156044,8111.551,3315.942
275.9371,S,275.9371,0.07378434,0,1.33,0,0,40.38145,0.3175879,0,0,0,0,0.119337809399191,0.119337809399191,0,-81.23944,-81.23944,-22.78251,0,-0.1156044,8103.427,3313.664
276.0371,S,276.0371,0.07377138,0,1.33,0,0,40.38145,0.3175876,0,0,0,0,0.11927395235076,0.11927395235076,0,-81.22752,-81.22752,-22.78251,0,-0.1156044,8095.305,3311.386
276.1371,S,276.1371,0.07375842,0,1.33,0,0,40.38145,0.317587,0,0,0,0,0.119190551005431,0.119190551005431,0,-81.21561,-81.21561,-22.78251,0,-0.1156044,8087.183,3309.107
276.2371,S,276.2371,0.07374546,0,1.33,0,0,40.38145,0.3175869,0,0,0,0,0.119153812761617,0.119153812761617,0,-81.20369,-81.20369,-22.78251,0,-0.1156044,8079.062,3306.829
276.3371,S,276.3371,0.0737325,0,1.33,0,0,40.38145,0.3175863,0,0,0,0,0.119062133476994,0.119062133476994,0,-81.19178,-81.19178,-22.78251,0,-0.1156044,8070.943,3304.551
276.4371,S,276.4371,0.07371956,0,1.33,0,0,40.38145,0.3175859,0,0,0,0,0.11899759187132,0.11899759187132,0,-81.17988,-81.17988,-22.78251,0,-0.1156044,8062.825,3302.272
276.5371,S,276.5371,0.07370661,0,1.33,0,0,40.38145,0.3175853,0,0,0,0,0.118913542976053,0.118913542976053,0,-81.16798,-81.16798,-22.78251,0,-0.1156044,8054.708,3299.994
276.6371,S,276.6371,0.07369369,0,1.33,0,0,40.38145,0.317585,0,0,0,0,0.118848679642632,0.118848679642632,0,-81.15609,-81.15609,-22.78251,0,-0.1156044,8046.593,3297.716
276.7372,S,276.7372,0.07368077,0,1.33,0,0,40.38145,0.3175847,0,0,0,0,0.118783817607479,0.118783817607479,0,-81.14421,-81.14421,-22.78251,0,-0.1156044,8038.479,3295.438
276.8372,S,276.8372,0.07366785,0,1.33,0,0,40.38145,0.3175842,0,0,0,0,0.118707106534309,0.118707106534309,0,-81.13234,-81.13234,-22.78251,0,-0.1156044,8030.365,3293.159
276.9372,S,276.9372,0.07365495,0,1.33,0,0,40.38145,0.3175839,0,0,0,0,0.118630417515121,0.118630417515121,0,-81.12048,-81.12048,-22.78251,0,-0.1156044,8022.253,3290.881
277.0372,S,277.0372,0.07364206,0,1.33,0,0,40.38145,0.3175836,0,0,0,0,0.118580857618383,0.118580857618383,0,-81.10863,-81.10863,-22.78251,0,-0.1156044,8014.143,3288.603
277.1372,S,277.1372,0.07362917,0,1.33,0,0,40.38145,0.3175832,0,0,0,0,0.11851185038941,0.11851185038941,0,-81.09678,-81.09678,-22.78251,0,-0.1156044,8006.033,3286.324
277.2372,S,277.2372,0.07361629,0,1.33,0,0,40.38145,0.3175828,0,0,0,0,0.118438736952015,0.118438736952015,0,-81.08494,-81.08494,-22.78251,0,-0.1156044,7997.924,3284.046
277.3372,S,277.3372,0.07360341,0,1.33,0,0,40.38145,0.3175823,0,0,0,0,0.118373291295157,0.118373291295157,0,-81.0731,-81.0731,-22.78251,0,-0.1156044,7989.817,3281.768
277.4372,S,277.4372,0.07359053,0,1.33,0,0,40.38145,0.3175819,0,0,0,0,0.118299929436496,0.118299929436496,0,-81.06126,-81.06126,-22.78251,0,-0.1156044,7981.711,3279.489
277.5372,S,277.5372,0.07357767,0,1.33,0,0,40.38145,0.3175815,0,0,0,0,0.118226281970266,0.118226281970266,0,-81.04943,-81.04943,-22.78251,0,-0.1156044,7973.606,3277.211
277.6372,S,277.6372,0.07356483,0,1.33,0,0,40.38145,0.3175809,0,0,0,0,0.118133243324124,0.118133243324124,0,-81.03762,-81.03762,-22.78251,0,-0.1156044,7965.502,3274.933
277.7372,S,277.7372,0.07355198,0,1.33,0,0,40.38145,0.3175808,0,0,0,0,0.118094726989327,0.118094726989327,0,-81.02581,-81.02581,-22.78251,0,-0.1156044,7957.399,3272.654
277.8372,S,277.8372,0.07353914,0,1.33,0,0,40.38145,0.3175803,0,0,0,0,0.118009439639152,0.118009439639152,0,-81.01401,-81.01401,-22.78251,0,-0.1156044,7949.298,3270.376
277.9372,S,277.9372,0.07352631,0,1.33,0,0,40.38145,0.3175799,0,0,0,0,0.117951276613312,0.117951276613312,0,-81.00221,-81.00221,-22.78251,0,-0.1156044,7941.198,3268.098
278.0372,S,278.0372,0.07351349,0,1.33,0,0,40.38145,0.3175795,0,0,0,0,0.117865797492712,0.117865797492712,0,-80.99043,-80.99043,-22.78251,0,-0.1156044,7933.099,3265.819
278.1372,S,278.1372,0.07350068,0,1.33,0,0,40.38145,0.3175792,0,0,0,0,0.117815405643448,0.117815405643448,0,-80.97865,-80.97865,-22.78251,0,-0.1156044,7925.001,3263.541
278.2372,S,278.2372,0.07348788,0,1.33,0,0,40.38145,0.3175788,0,0,0,0,0.117737715975736,0.117737715975736,0,-80.96688,-80.96688,-22.78251,0,-0.1156044,7916.904,3261.263
278.3372,S,278.3372,0.07347506,0,1.33,0,0,40.38145,0.3175784,0,0,0,0,0.117687144265588,0.117687144265588,0,-80.95511,-80.95511,-22.78251,0,-0.1156044,7908.809,3258.984
278.4373,S,278.4373,0.07346226,0,1.33,0,0,40.38145,0.3175779,0,0,0,0,0.117609290692201,0.117609290692201,0,-80.94334,-80.94334,-22.78251,0,-0.1156044,7900.714,3256.706
278.5373,S,278.5373,0.07344947,0,1.33,0,0,40.38145,0.3175775,0,0,0,0,0.117531190814717,0.117531190814717,0,-80.93158,-80.93158,-22.78251,0,-0.1156044,7892.621,3254.428
278.6373,S,278.6373,0.0734367,0,1.33,0,0,40.38145,0.3175771,0,0,0,0,0.11745318944444,0.11745318944444,0,-80.91984,-80.91984,-22.78251,0,-0.1156044,7884.529,3252.149
278.7373,S,278.7373,0.07342392,0,1.33,0,0,40.38145,0.3175767,0,0,0,0,0.117390894763837,0.117390894763837,0,-80.9081,-80.9081,-22.78251,0,-0.1156044,7876.438,3249.871
278.8373,S,278.8373,0.07341116,0,1.33,0,0,40.38145,0.3175763,0,0,0,0,0.117320734802362,0.117320734802362,0,-80.89636,-80.89636,-22.78251,0,-0.1156044,7868.349,3247.593
278.9373,S,278.9373,0.07339841,0,1.33,0,0,40.38145,0.317576,0,0,0,0,0.117250340131619,0.117250340131619,0,-80.88464,-80.88464,-22.78251,0,-0.1156044,7860.26,3245.314
279.0373,S,279.0373,0.07338566,0,1.33,0,0,40.38145,0.3175756,0,0,0,0,0.117188037750587,0.117188037750587,0,-80.87292,-80.87292,-22.78251,0,-0.1156044,7852.173,3243.036
279.1373,S,279.1373,0.07337292,0,1.33,0,0,40.38145,0.3175753,0,0,0,0,0.117125507595674,0.117125507595674,0,-80.86121,-80.86121,-22.78251,0,-0.1156044,7844.087,3240.758
279.2373,S,279.2373,0.07336018,0,1.33,0,0,40.38145,0.3175748,0,0,0,0,0.117043752609248,0.117043752609248,0,-80.84951,-80.84951,-22.78251,0,-0.1156044,7836.002,3238.479
279.3373,S,279.3373,0.07334745,0,1.33,0,0,40.38145,0.3175744,0,0,0,0,0.116989109871255,0.116989109871255,0,-80.83781,-80.83781,-22.78251,0,-0.1156044,7827.918,3236.201
279.4373,S,279.4373,0.07333472,0,1.33,0,0,40.38145,0.3175741,0,0,0,0,0.116926618063765,0.116926618063765,0,-80.82611,-80.82611,-22.78251,0,-0.1156044,7819.835,3233.923
279.5373,S,279.5373,0.07332201,0,1.33,0,0,40.38145,0.3175736,0,0,0,0,0.116844575806574,0.116844575806574,0,-80.81442,-80.81442,-22.78251,0,-0.1156044,7811.754,3231.645
279.6373,S,279.6373,0.0733093,0,1.33,0,0,40.38145,0.3175733,0,0,0,0,0.11678200883501,0.11678200883501,0,-80.80274,-80.80274,-22.78251,0,-0.1156044,7803.674,3229.366
279.7373,S,279.7373,0.0732966,0,1.33,0,0,40.38145,0.3175728,0,0,0,0,0.116707892841326,0.116707892841326,0,-80.79107,-80.79107,-22.78251,0,-0.1156044,7795.595,3227.088
279.8373,S,279.8373,0.0732839,0,1.33,0,0,40.38145,0.3175724,0,0,0,0,0.116633934961854,0.116633934961854,0,-80.7794,-80.7794,-22.78251,0,-0.1156044,7787.517,3224.81
279.9373,S,279.9373,0.07327124,0,1.33,0,0,40.38145,0.317572,0,0,0,0,0.116559781274972,0.116559781274972,0,-80.76775,-80.76775,-22.78251,0,-0.1156044,7779.44,3222.531
280.0374,S,280.0374,0.07325856,0,1.33,0,0,40.38145,0.3175718,0,0,0,0,0.116513085670022,0.116513085670022,0,-80.7561,-80.7561,-22.78251,0,-0.1156044,7771.364,3220.253
280.1374,S,280.1374,0.07324588,0,1.33,0,0,40.38145,0.3175714,0,0,0,0,0.116446891536874,0.116446891536874,0,-80.74446,-80.74446,-22.78251,0,-0.1156044,7763.29,3217.975
280.2374,S,280.2374,0.07323322,0,1.33,0,0,40.38145,0.3175711,0,0,0,0,0.116380871576155,0.116380871576155,0,-80.73283,-80.73283,-22.78251,0,-0.1156044,7755.217,3215.696
280.3374,S,280.3374,0.07322057,0,1.33,0,0,40.38145,0.3175707,0,0,0,0,0.116322659763448,0.116322659763448,0,-80.72119,-80.72119,-22.78251,0,-0.1156044,7747.145,3213.418
280.4374,S,280.4374,0.07320792,0,1.33,0,0,40.38145,0.3175702,0,0,0,0,0.116229362263155,0.116229362263155,0,-80.70957,-80.70957,-22.78251,0,-0.1156044,7739.074,3211.14
280.5374,S,280.5374,0.07319529,0,1.33,0,0,40.38145,0.31757,0,0,0,0,0.11619043583314,0.11619043583314,0,-80.69795,-80.69795,-22.78251,0,-0.1156044,7731.004,3208.861
280.6374,S,280.6374,0.07318264,0,1.33,0,0,40.38145,0.3175697,0,0,0,0,0.116124421920162,0.116124421920162,0,-80.68634,-80.68634,-22.78251,0,-0.1156044,7722.935,3206.583
280.7374,S,280.7374,0.07317003,0,1.33,0,0,40.38145,0.3175692,0,0,0,0,0.116046964755974,0.116046964755974,0,-80.67474,-80.67474,-22.78251,0,-0.1156044,7714.868,3204.305
280.8374,S,280.8374,0.07315741,0,1.33,0,0,40.38145,0.3175687,0,0,0,0,0.115969715739482,0.115969715739482,0,-80.66315,-80.66315,-22.78251,0,-0.1156044,7706.801,3202.026
280.9374,S,280.9374,0.07314479,0,1.33,0,0,40.38145,0.3175685,0,0,0,0,0.115919562890653,0.115919562890653,0,-80.65156,-80.65156,-22.78251,0,-0.1156044,7698.736,3199.748
281.0374,S,281.0374,0.07313219,0,1.33,0,0,40.38145,0.317568,0,0,0,0,0.115842367250579,0.115842367250579,0,-80.63998,-80.63998,-22.78251,0,-0.1156044,7690.672,3197.47
281.1374,S,281.1374,0.0731196,0,1.33,0,0,40.38145,0.3175678,0,0,0,0,0.115792263558319,0.115792263558319,0,-80.6284,-80.6284,-22.78251,0,-0.1156044,7682.609,3195.191
281.2374,S,281.2374,0.073107,0,1.33,0,0,40.38145,0.3175673,0,0,0,0,0.115715132698853,0.115715132698853,0,-80.61683,-80.61683,-22.78251,0,-0.1156044,7674.548,3192.913
281.3374,S,281.3374,0.07309442,0,1.33,0,0,40.38145,0.3175669,0,0,0,0,0.115645857612392,0.115645857612392,0,-80.60526,-80.60526,-22.78251,0,-0.1156044,7666.487,3190.635
281.4374,S,281.4374,0.07308184,0,1.33,0,0,40.38145,0.3175666,0,0,0,0,0.115588034890358,0.115588034890358,0,-80.5937,-80.5937,-22.78251,0,-0.1156044,7658.428,3188.356
281.5374,S,281.5374,0.07306927,0,1.33,0,0,40.38145,0.3175663,0,0,0,0,0.115518842808207,0.115518842808207,0,-80.58215,-80.58215,-22.78251,0,-0.1156044,7650.37,3186.078
281.6375,S,281.6375,0.07305671,0,1.33,0,0,40.38145,0.3175659,0,0,0,0,0.115449888480526,0.115449888480526,0,-80.57061,-80.57061,-22.78251,0,-0.1156044,7642.312,3183.8
281.7375,S,281.7375,0.07304415,0,1.33,0,0,40.38145,0.3175655,0,0,0,0,0.11538880584753,0.11538880584753,0,-80.55907,-80.55907,-22.78251,0,-0.1156044,7634.257,3181.521
281.8375,S,281.8375,0.0730316,0,1.33,0,0,40.38145,0.3175651,0,0,0,0,0.115319960500592,0.115319960500592,0,-80.54753,-80.54753,-22.78251,0,-0.1156044,7626.202,3179.243
281.9375,S,281.9375,0.07301905,0,1.33,0,0,40.38145,0.3175647,0,0,0,0,0.115250982966842,0.115250982966842,0,-80.536,-80.536,-22.78251,0,-0.1156044,7618.148,3176.965
