Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
102.7584,S,102.7584,0.1047237,0,1.33,0,0,40.38145,0.3022299,0,0,0,0,0.217770704039125,0.217770704039125,0,-108.3833,-108.3833,-22.78251,0,-0.07063381,24411.5,7315.1
102.8584,S,102.8584,0.1046981,0,1.33,0,0,40.38145,0.3022291,0,0,0,0,0.217648413118397,0.217648413118397,0,-108.3615,-108.3615,-22.78251,0,-0.07063381,24400.66,7312.821
102.9584,S,102.9584,0.1046725,0,1.33,0,0,40.38145,0.3022287,0,0,0,0,0.217521827207435,0.217521827207435,0,-108.3398,-108.3398,-22.78251,0,-0.07063381,24389.83,7310.543
103.0584,S,103.0584,0.104647,0,1.33,0,0,40.38145,0.3022283,0,0,0,0,0.217443990829928,0.217443990829928,0,-108.3181,-108.3181,-22.78251,0,-0.07063381,24379,7308.265
103.1584,S,103.1584,0.1046214,0,1.33,0,0,40.38145,0.3022278,0,0,0,0,0.217358074685805,0.217358074685805,0,-108.2964,-108.2964,-22.78251,0,-0.07063381,24368.17,7305.986
103.2584,S,103.2584,0.1045959,0,1.33,0,0,40.38145,0.3022272,0,0,0,0,0.217264421837683,0.217264421837683,0,-108.2747,-108.2747,-22.78251,0,-0.07063381,24357.34,7303.708
103.3584,S,103.3584,0.1045704,0,1.33,0,0,40.38145,0.3022266,0,0,0,0,0.217177257610672,0.217177257610672,0,-108.253,-108.253,-22.78251,0,-0.07063381,24346.51,7301.43
103.4584,S,103.4584,0.1045448,0,1.33,0,0,40.38145,0.302226,0,0,0,0,0.217078539848551,0.217078539848551,0,-108.2313,-108.2313,-22.78251,0,-0.07063381,24335.69,7299.151
103.5584,S,103.5584,0.1045193,0,1.33,0,0,40.38145,0.3022253,0,0,0,0,0.216965153567514,0.216965153567514,0,-108.2096,-108.2096,-22.78251,0,-0.07063381,24324.87,7296.873
103.6584,S,103.6584,0.1044938,0,1.33,0,0,40.38145,0.3022245,0,0,0,0,0.216851319923094,0.216851319923094,0,-108.1879,-108.1879,-22.78251,0,-0.07063381,24314.05,7294.595
103.7584,S,103.7584,0.1044682,0,1.33,0,0,40.38145,0.3022236,0,0,0,0,0.216729408457198,0.216729408457198,0,-108.1662,-108.1662,-22.78251,0,-0.07063381,24303.23,7292.316
103.8584,S,103.8584,0.1044427,0,1.33,0,0,40.38145,0.3022227,0,0,0,0,0.216603232805163,0.216603232805163,0,-108.1445,-108.1445,-22.78251,0,-0.07063381,24292.42,7290.038
103.9584,S,103.9584,0.1044173,0,1.33,0,0,40.38145,0.3022223,0,0,0,0,0.216465870234394,0.216465870234394,0,-108.1229,-108.1229,-22.78251,0,-0.07063381,24281.61,7287.76
104.0584,S,104.0584,0.1043919,0,1.33,0,0,40.38145,0.3022218,0,0,0,0,0.216384371390404,0.216384371390404,0,-108.1013,-108.1013,-22.78251,0,-0.07063381,24270.8,7285.481
104.1584,S,104.1584,0.1043665,0,1.33,0,0,40.38145,0.3022212,0,0,0,0,0.216294822443224,0.216294822443224,0,-108.0797,-108.0797,-22.78251,0,-0.07063381,24259.99,7283.203
104.2584,S,104.2584,0.1043411,0,1.33,0,0,40.38145,0.3022207,0,0,0,0,0.216204493713001,0.216204493713001,0,-108.0581,-108.0581,-22.78251,0,-0.07063381,24249.18,7280.925
104.3584,S,104.3584,0.1043157,0,1.33,0,0,40.38145,0.3022201,0,0,0,0,0.216110284070048,0.216110284070048,0,-108.0365,-108.0365,-22.78251,0,-0.07063381,24238.38,7278.646
104.4584,S,104.4584,0.1042903,0,1.33,0,0,40.38145,0.3022193,0,0,0,0,0.215997659346208,0.215997659346208,0,-108.0149,-108.0149,-22.78251,0,-0.07063381,24227.58,7276.368
104.5584,S,104.5584,0.1042649,0,1.33,0,0,40.38145,0.3022186,0,0,0,0,0.215884255790257,0.215884255790257,0,-107.9933,-107.9933,-22.78251,0,-0.07063381,24216.78,7274.09
104.6584,S,104.6584,0.1042395,0,1.33,0,0,40.38145,0.3022178,0,0,0,0,0.215766980563309,0.215766980563309,0,-107.9717,-107.9717,-22.78251,0,-0.07063381,24205.98,7271.812
104.7584,S,104.7584,0.1042141,0,1.33,0,0,40.38145,0.3022169,0,0,0,0,0.215645106921862,0.215645106921862,0,-107.9501,-107.9501,-22.78251,0,-0.07063381,24195.19,7269.533
104.8584,S,104.8584,0.1041888,0,1.33,0,0,40.38145,0.3022164,0,0,0,0,0.215505202338107,0.215505202338107,0,-107.9286,-107.9286,-22.78251,0,-0.07063381,24184.39,7267.255
104.9584,S,104.9584,0.1041635,0,1.33,0,0,40.38145,0.3022161,0,0,0,0,0.215438548837525,0.215438548837525,0,-107.9071,-107.9071,-22.78251,0,-0.07063381,24173.6,7264.977
105.0584,S,105.0584,0.1041382,0,1.33,0,0,40.38145,0.3022156,0,0,0,0,0.215353527883401,0.215353527883401,0,-107.8856,-107.8856,-22.78251,0,-0.07063381,24162.81,7262.698
105.1584,S,105.1584,0.1041129,0,1.33,0,0,40.38145,0.302215,0,0,0,0,0.215264298322346,0.215264298322346,0,-107.8641,-107.8641,-22.78251,0,-0.07063381,24152.03,7260.42
105.2584,S,105.2584,0.1040877,0,1.33,0,0,40.38145,0.3022143,0,0,0,0,0.215160902136596,0.215160902136596,0,-107.8426,-107.8426,-22.78251,0,-0.07063381,24141.24,7258.142
105.3584,S,105.3584,0.1040624,0,1.33,0,0,40.38145,0.3022137,0,0,0,0,0.215063257660773,0.215063257660773,0,-107.8211,-107.8211,-22.78251,0,-0.07063381,24130.46,7255.863
105.4584,S,105.4584,0.1040371,0,1.33,0,0,40.38145,0.302213,0,0,0,0,0.214951080884987,0.214951080884987,0,-107.7996,-107.7996,-22.78251,0,-0.07063381,24119.68,7253.585
105.5584,S,105.5584,0.1040118,0,1.33,0,0,40.38145,0.3022121,0,0,0,0,0.214835075386745,0.214835075386745,0,-107.7781,-107.7781,-22.78251,0,-0.07063381,24108.9,7251.307
105.6584,S,105.6584,0.1039866,0,1.33,0,0,40.38145,0.3022113,0,0,0,0,0.214714489676048,0.214714489676048,0,-107.7566,-107.7566,-22.78251,0,-0.07063381,24098.13,7249.028
105.7584,S,105.7584,0.1039613,0,1.33,0,0,40.38145,0.3022103,0,0,0,0,0.214579389062855,0.214579389062855,0,-107.7351,-107.7351,-22.78251,0,-0.07063381,24087.36,7246.75
105.8584,S,105.8584,0.1039362,0,1.33,0,0,40.38145,0.3022099,0,0,0,0,0.214443903574605,0.214443903574605,0,-107.7137,-107.7137,-22.78251,0,-0.07063381,24076.58,7244.472
105.9584,S,105.9584,0.103911,0,1.33,0,0,40.38145,0.3022095,0,0,0,0,0.214370696412239,0.214370696412239,0,-107.6923,-107.6923,-22.78251,0,-0.07063381,24065.81,7242.193
106.0584,S,106.0584,0.1038858,0,1.33,0,0,40.38145,0.302209,0,0,0,0,0.214283007106687,0.214283007106687,0,-107.6709,-107.6709,-22.78251,0,-0.07063381,24055.05,7239.915
106.1584,S,106.1584,0.1038607,0,1.33,0,0,40.38145,0.3022083,0,0,0,0,0.214184661568623,0.214184661568623,0,-107.6495,-107.6495,-22.78251,0,-0.07063381,24044.28,7237.637
106.2584,S,106.2584,0.1038355,0,1.33,0,0,40.38145,0.3022077,0,0,0,0,0.214088616974152,0.214088616974152,0,-107.6281,-107.6281,-22.78251,0,-0.07063381,24033.52,7235.358
106.3584,S,106.3584,0.1038104,0,1.33,0,0,40.38145,0.302207,0,0,0,0,0.213978107507572,0.213978107507572,0,-107.6067,-107.6067,-22.78251,0,-0.07063381,24022.76,7233.08
106.4584,S,106.4584,0.1037852,0,1.33,0,0,40.38145,0.3022062,0,0,0,0,0.213867238576078,0.213867238576078,0,-107.5853,-107.5853,-22.78251,0,-0.07063381,24012,7230.802
106.5584,S,106.5584,0.1037601,0,1.33,0,0,40.38145,0.3022054,0,0,0,0,0.213748379725764,0.213748379725764,0,-107.5639,-107.5639,-22.78251,0,-0.07063381,24001.24,7228.523
106.6584,S,106.6584,0.103735,0,1.33,0,0,40.38145,0.3022046,0,0,0,0,0.213629159293426,0.213629159293426,0,-107.5425,-107.5425,-22.78251,0,-0.07063381,23990.49,7226.245
106.7584,S,106.7584,0.1037099,0,1.33,0,0,40.38145,0.3022041,0,0,0,0,0.213491679589239,0.213491679589239,0,-107.5212,-107.5212,-22.78251,0,-0.07063381,23979.74,7223.967
106.8584,S,106.8584,0.1036849,0,1.33,0,0,40.38145,0.3022037,0,0,0,0,0.213410129560202,0.213410129560202,0,-107.4999,-107.4999,-22.78251,0,-0.07063381,23968.99,7221.688
106.9584,S,106.9584,0.1036599,0,1.33,0,0,40.38145,0.3022032,0,0,0,0,0.213328246524092,0.213328246524092,0,-107.4786,-107.4786,-22.78251,0,-0.07063381,23958.24,7219.41
107.0584,S,107.0584,0.1036348,0,1.33,0,0,40.38145,0.3022026,0,0,0,0,0.213241818370697,0.213241818370697,0,-107.4573,-107.4573,-22.78251,0,-0.07063381,23947.49,7217.132
107.1584,S,107.1584,0.1036098,0,1.33,0,0,40.38145,0.302202,0,0,0,0,0.213147820686913,0.213147820686913,0,-107.436,-107.436,-22.78251,0,-0.07063381,23936.75,7214.854
107.2584,S,107.2584,0.1035848,0,1.33,0,0,40.38145,0.3022014,0,0,0,0,0.213046655536701,0.213046655536701,0,-107.4147,-107.4147,-22.78251,0,-0.07063381,23926.01,7212.575
107.3584,S,107.3584,0.1035598,0,1.33,0,0,40.38145,0.3022006,0,0,0,0,0.212934114876525,0.212934114876525,0,-107.3934,-107.3934,-22.78251,0,-0.07063381,23915.27,7210.297
107.4584,S,107.4584,0.1035348,0,1.33,0,0,40.38145,0.3021998,0,0,0,0,0.212821244034544,0.212821244034544,0,-107.3721,-107.3721,-22.78251,0,-0.07063381,23904.53,7208.019
107.5584,S,107.5584,0.1035098,0,1.33,0,0,40.38145,0.302199,0,0,0,0,0.212703824135112,0.212703824135112,0,-107.3508,-107.3508,-22.78251,0,-0.07063381,23893.8,7205.74
107.6584,S,107.6584,0.1034847,0,1.33,0,0,40.38145,0.302198,0,0,0,0,0.212565203423516,0.212565203423516,0,-107.3295,-107.3295,-22.78251,0,-0.07063381,23883.06,7203.462
107.7584,S,107.7584,0.1034598,0,1.33,0,0,40.38145,0.3021977,0,0,0,0,0.212443304536428,0.212443304536428,0,-107.3083,-107.3083,-22.78251,0,-0.07063381,23872.33,7201.184
107.8584,S,107.8584,0.1034349,0,1.33,0,0,40.38145,0.3021972,0,0,0,0,0.212360026866669,0.212360026866669,0,-107.2871,-107.2871,-22.78251,0,-0.07063381,23861.61,7198.905
107.9584,S,107.9584,0.10341,0,1.33,0,0,40.38145,0.3021967,0,0,0,0,0.212265818353615,0.212265818353615,0,-107.2659,-107.2659,-22.78251,0,-0.07063381,23850.88,7196.627
108.0584,S,108.0584,0.1033851,0,1.33,0,0,40.38145,0.3021961,0,0,0,0,0.212178120032867,0.212178120032867,0,-107.2447,-107.2447,-22.78251,0,-0.07063381,23840.15,7194.349
108.1584,S,108.1584,0.1033603,0,1.33,0,0,40.38145,0.3021955,0,0,0,0,0.212085889889778,0.212085889889778,0,-107.2235,-107.2235,-22.78251,0,-0.07063381,23829.43,7192.07
108.2584,S,108.2584,0.1033354,0,1.33,0,0,40.38145,0.3021948,0,0,0,0,0.211983143666707,0.211983143666707,0,-107.2023,-107.2023,-22.78251,0,-0.07063381,23818.71,7189.792
108.3584,S,108.3584,0.1033105,0,1.33,0,0,40.38145,0.302194,0,0,0,0,0.211869064609509,0.211869064609509,0,-107.1811,-107.1811,-22.78251,0,-0.07063381,23807.99,7187.514
108.4584,S,108.4584,0.1032856,0,1.33,0,0,40.38145,0.3021933,0,0,0,0,0.211754269293266,0.211754269293266,0,-107.1599,-107.1599,-22.78251,0,-0.07063381,23797.28,7185.235
108.5583,S,108.5583,0.1032607,0,1.33,0,0,40.38145,0.3021924,0,0,0,0,0.211625576802156,0.211625576802156,0,-107.1387,-107.1387,-22.78251,0,-0.07063381,23786.56,7182.957
108.6583,S,108.6583,0.1032359,0,1.33,0,0,40.38145,0.302192,0,0,0,0,0.211502546904903,0.211502546904903,0,-107.1176,-107.1176,-22.78251,0,-0.07063381,23775.85,7180.679
108.7583,S,108.7583,0.1032111,0,1.33,0,0,40.38145,0.3021916,0,0,0,0,0.211425952277374,0.211425952277374,0,-107.0965,-107.0965,-22.78251,0,-0.07063381,23765.14,7178.4
108.8583,S,108.8583,0.1031864,0,1.33,0,0,40.38145,0.3021911,0,0,0,0,0.211344848707313,0.211344848707313,0,-107.0754,-107.0754,-22.78251,0,-0.07063381,23754.43,7176.122
108.9583,S,108.9583,0.1031616,0,1.33,0,0,40.38145,0.3021906,0,0,0,0,0.211259653072233,0.211259653072233,0,-107.0543,-107.0543,-22.78251,0,-0.07063381,23743.73,7173.844
109.0583,S,109.0583,0.1031368,0,1.33,0,0,40.38145,0.30219,0,0,0,0,0.211160613368357,0.211160613368357,0,-107.0332,-107.0332,-22.78251,0,-0.07063381,23733.03,7171.565
109.1583,S,109.1583,0.103112,0,1.33,0,0,40.38145,0.3021893,0,0,0,0,0.211053675482084,0.211053675482084,0,-107.0121,-107.0121,-22.78251,0,-0.07063381,23722.32,7169.287
109.2583,S,109.2583,0.1030873,0,1.33,0,0,40.38145,0.3021887,0,0,0,0,0.210963411438215,0.210963411438215,0,-106.991,-106.991,-22.78251,0,-0.07063381,23711.62,7167.009
109.3583,S,109.3583,0.1030625,0,1.33,0,0,40.38145,0.3021879,0,0,0,0,0.210848296728898,0.210848296728898,0,-106.9699,-106.9699,-22.78251,0,-0.07063381,23700.93,7164.73
109.4583,S,109.4583,0.1030378,0,1.33,0,0,40.38145,0.302187,0,0,0,0,0.210722323236261,0.210722323236261,0,-106.9488,-106.9488,-22.78251,0,-0.07063381,23690.23,7162.452
109.5583,S,109.5583,0.103013,0,1.33,0,0,40.38145,0.3021862,0,0,0,0,0.210606236267473,0.210606236267473,0,-106.9277,-106.9277,-22.78251,0,-0.07063381,23679.54,7160.174
109.6583,S,109.6583,0.1029883,0,1.33,0,0,40.38145,0.3021852,0,0,0,0,0.210472092990102,0.210472092990102,0,-106.9066,-106.9066,-22.78251,0,-0.07063381,23668.85,7157.896
109.7583,S,109.7583,0.1029636,0,1.33,0,0,40.38145,0.3021848,0,0,0,0,0.210334297884359,0.210334297884359,0,-106.8856,-106.8856,-22.78251,0,-0.07063381,23658.16,7155.617
109.8583,S,109.8583,0.102939,0,1.33,0,0,40.38145,0.3021843,0,0,0,0,0.210252439172208,0.210252439172208,0,-106.8646,-106.8646,-22.78251,0,-0.07063381,23647.47,7153.339
109.9583,S,109.9583,0.1029143,0,1.33,0,0,40.38145,0.3021838,0,0,0,0,0.210166517404836,0.210166517404836,0,-106.8436,-106.8436,-22.78251,0,-0.07063381,23636.79,7151.061
110.0583,S,110.0583,0.1028897,0,1.33,0,0,40.38145,0.3021832,0,0,0,0,0.210070212001007,0.210070212001007,0,-106.8226,-106.8226,-22.78251,0,-0.07063381,23626.11,7148.782
110.1583,S,110.1583,0.102865,0,1.33,0,0,40.38145,0.3021825,0,0,0,0,0.20996603470153,0.20996603470153,0,-106.8016,-106.8016,-22.78251,0,-0.07063381,23615.43,7146.504
110.2583,S,110.2583,0.1028404,0,1.33,0,0,40.38145,0.3021818,0,0,0,0,0.20985823842706,0.20985823842706,0,-106.7806,-106.7806,-22.78251,0,-0.07063381,23604.75,7144.226
110.3583,S,110.3583,0.1028158,0,1.33,0,0,40.38145,0.302181,0,0,0,0,0.209745944894912,0.209745944894912,0,-106.7596,-106.7596,-22.78251,0,-0.07063381,23594.07,7141.947
110.4583,S,110.4583,0.1027911,0,1.33,0,0,40.38145,0.3021802,0,0,0,0,0.209633405701283,0.209633405701283,0,-106.7386,-106.7386,-22.78251,0,-0.07063381,23583.4,7139.669
110.5583,S,110.5583,0.1027666,0,1.33,0,0,40.38145,0.3021798,0,0,0,0,0.209502876087576,0.209502876087576,0,-106.7177,-106.7177,-22.78251,0,-0.07063381,23572.73,7137.391
110.6583,S,110.6583,0.1027421,0,1.33,0,0,40.38145,0.3021795,0,0,0,0,0.20942883924954,0.20942883924954,0,-106.6968,-106.6968,-22.78251,0,-0.07063381,23562.06,7135.112
110.7583,S,110.7583,0.1027176,0,1.33,0,0,40.38145,0.302179,0,0,0,0,0.209354585060133,0.209354585060133,0,-106.6759,-106.6759,-22.78251,0,-0.07063381,23551.39,7132.834
110.8583,S,110.8583,0.102693,0,1.33,0,0,40.38145,0.3021785,0,0,0,0,0.209272483067998,0.209272483067998,0,-106.655,-106.655,-22.78251,0,-0.07063381,23540.72,7130.556
110.9583,S,110.9583,0.1026685,0,1.33,0,0,40.38145,0.3021781,0,0,0,0,0.209190161612455,0.209190161612455,0,-106.6341,-106.6341,-22.78251,0,-0.07063381,23530.06,7128.277
111.0583,S,111.0583,0.102644,0,1.33,0,0,40.38145,0.3021774,0,0,0,0,0.209089895726066,0.209089895726066,0,-106.6132,-106.6132,-22.78251,0,-0.07063381,23519.4,7125.999
111.1583,S,111.1583,0.1026195,0,1.33,0,0,40.38145,0.3021767,0,0,0,0,0.208989416183648,0.208989416183648,0,-106.5923,-106.5923,-22.78251,0,-0.07063381,23508.74,7123.721
111.2583,S,111.2583,0.102595,0,1.33,0,0,40.38145,0.302176,0,0,0,0,0.208881092537766,0.208881092537766,0,-106.5714,-106.5714,-22.78251,0,-0.07063381,23498.08,7121.442
111.3583,S,111.3583,0.1025705,0,1.33,0,0,40.38145,0.3021752,0,0,0,0,0.208765377550435,0.208765377550435,0,-106.5505,-106.5505,-22.78251,0,-0.07063381,23487.43,7119.164
111.4583,S,111.4583,0.102546,0,1.33,0,0,40.38145,0.3021744,0,0,0,0,0.208642729257591,0.208642729257591,0,-106.5296,-106.5296,-22.78251,0,-0.07063381,23476.78,7116.886
111.5583,S,111.5583,0.1025216,0,1.33,0,0,40.38145,0.302174,0,0,0,0,0.208512241618614,0.208512241618614,0,-106.5088,-106.5088,-22.78251,0,-0.07063381,23466.12,7114.607
111.6583,S,111.6583,0.1024972,0,1.33,0,0,40.38145,0.3021737,0,0,0,0,0.208452278573489,0.208452278573489,0,-106.488,-106.488,-22.78251,0,-0.07063381,23455.48,7112.329
111.7583,S,111.7583,0.1024728,0,1.33,0,0,40.38145,0.3021732,0,0,0,0,0.208364355944049,0.208364355944049,0,-106.4672,-106.4672,-22.78251,0,-0.07063381,23444.83,7110.051
111.8583,S,111.8583,0.1024484,0,1.33,0,0,40.38145,0.3021727,0,0,0,0,0.208286314500342,0.208286314500342,0,-106.4464,-106.4464,-22.78251,0,-0.07063381,23434.19,7107.772
111.9583,S,111.9583,0.102424,0,1.33,0,0,40.38145,0.3021721,0,0,0,0,0.208190393971229,0.208190393971229,0,-106.4256,-106.4256,-22.78251,0,-0.07063381,23423.54,7105.494
112.0583,S,112.0583,0.1023996,0,1.33,0,0,40.38145,0.3021716,0,0,0,0,0.208104344656824,0.208104344656824,0,-106.4048,-106.4048,-22.78251,0,-0.07063381,23412.9,7103.216
112.1583,S,112.1583,0.1023752,0,1.33,0,0,40.38145,0.3021709,0,0,0,0,0.208000422015139,0.208000422015139,0,-106.384,-106.384,-22.78251,0,-0.07063381,23402.26,7100.938
112.2583,S,112.2583,0.1023509,0,1.33,0,0,40.38145,0.3021702,0,0,0,0,0.20789249870576,0.20789249870576,0,-106.3632,-106.3632,-22.78251,0,-0.07063381,23391.63,7098.659
112.3583,S,112.3583,0.1023265,0,1.33,0,0,40.38145,0.3021693,0,0,0,0,0.207774345081717,0.207774345081717,0,-106.3424,-106.3424,-22.78251,0,-0.07063381,23380.99,7096.381
112.4583,S,112.4583,0.1023021,0,1.33,0,0,40.38145,0.3021686,0,0,0,0,0.207661767673713,0.207661767673713,0,-106.3216,-106.3216,-22.78251,0,-0.07063381,23370.36,7094.103
112.5583,S,112.5583,0.1022777,0,1.33,0,0,40.38145,0.3021676,0,0,0,0,0.207532272799227,0.207532272799227,0,-106.3008,-106.3008,-22.78251,0,-0.07063381,23359.73,7091.824
112.6583,S,112.6583,0.1022535,0,1.33,0,0,40.38145,0.3021673,0,0,0,0,0.207401656516708,0.207401656516708,0,-106.2801,-106.2801,-22.78251,0,-0.07063381,23349.1,7089.546
112.7583,S,112.7583,0.1022292,0,1.33,0,0,40.38145,0.3021668,0,0,0,0,0.207328305640033,0.207328305640033,0,-106.2594,-106.2594,-22.78251,0,-0.07063381,23338.47,7087.268
112.8583,S,112.8583,0.1022049,0,1.33,0,0,40.38145,0.3021664,0,0,0,0,0.207247164424857,0.207247164424857,0,-106.2387,-106.2387,-22.78251,0,-0.07063381,23327.85,7084.989
112.9583,S,112.9583,0.1021807,0,1.33,0,0,40.38145,0.3021658,0,0,0,0,0.207155841417588,0.207155841417588,0,-106.218,-106.218,-22.78251,0,-0.07063381,23317.23,7082.711
113.0583,S,113.0583,0.1021564,0,1.33,0,0,40.38145,0.3021652,0,0,0,0,0.207056733779275,0.207056733779275,0,-106.1973,-106.1973,-22.78251,0,-0.07063381,23306.61,7080.433
113.1583,S,113.1583,0.1021322,0,1.33,0,0,40.38145,0.3021645,0,0,0,0,0.206957469853954,0.206957469853954,0,-106.1766,-106.1766,-22.78251,0,-0.07063381,23295.99,7078.154
113.2583,S,113.2583,0.1021079,0,1.33,0,0,40.38145,0.3021638,0,0,0,0,0.206850419198119,0.206850419198119,0,-106.1559,-106.1559,-22.78251,0,-0.07063381,23285.38,7075.876
113.3583,S,113.3583,0.1020837,0,1.33,0,0,40.38145,0.3021629,0,0,0,0,0.20673320597426,0.20673320597426,0,-106.1352,-106.1352,-22.78251,0,-0.07063381,23274.77,7073.598
113.4583,S,113.4583,0.1020594,0,1.33,0,0,40.38145,0.3021621,0,0,0,0,0.20660821172882,0.20660821172882,0,-106.1145,-106.1145,-22.78251,0,-0.07063381,23264.15,7071.319
113.5583,S,113.5583,0.1020352,0,1.33,0,0,40.38145,0.3021613,0,0,0,0,0.206493061192681,0.206493061192681,0,-106.0938,-106.0938,-22.78251,0,-0.07063381,23253.54,7069.041
113.6583,S,113.6583,0.102011,0,1.33,0,0,40.38145,0.3021609,0,0,0,0,0.206363458088241,0.206363458088241,0,-106.0732,-106.0732,-22.78251,0,-0.07063381,23242.94,7066.763
113.7583,S,113.7583,0.1019869,0,1.33,0,0,40.38145,0.3021604,0,0,0,0,0.206274146401668,0.206274146401668,0,-106.0526,-106.0526,-22.78251,0,-0.07063381,23232.33,7064.484
113.8583,S,113.8583,0.1019627,0,1.33,0,0,40.38145,0.3021599,0,0,0,0,0.206198025655247,0.206198025655247,0,-106.032,-106.032,-22.78251,0,-0.07063381,23221.73,7062.206
113.9583,S,113.9583,0.1019386,0,1.33,0,0,40.38145,0.3021594,0,0,0,0,0.206107488197013,0.206107488197013,0,-106.0114,-106.0114,-22.78251,0,-0.07063381,23211.13,7059.928
114.0583,S,114.0583,0.1019145,0,1.33,0,0,40.38145,0.3021588,0,0,0,0,0.206013495785164,0.206013495785164,0,-105.9908,-105.9908,-22.78251,0,-0.07063381,23200.53,7057.649
114.1583,S,114.1583,0.1018904,0,1.33,0,0,40.38145,0.3021581,0,0,0,0,0.205911746217922,0.205911746217922,0,-105.9702,-105.9702,-22.78251,0,-0.07063381,23189.93,7055.371
114.2583,S,114.2583,0.1018662,0,1.33,0,0,40.38145,0.3021574,0,0,0,0,0.205806544771328,0.205806544771328,0,-105.9496,-105.9496,-22.78251,0,-0.07063381,23179.33,7053.093
114.3583,S,114.3583,0.1018421,0,1.33,0,0,40.38145,0.3021567,0,0,0,0,0.205700230219563,0.205700230219563,0,-105.929,-105.929,-22.78251,0,-0.07063381,23168.74,7050.814
114.4583,S,114.4583,0.101818,0,1.33,0,0,40.38145,0.3021559,0,0,0,0,0.205580500234859,0.205580500234859,0,-105.9084,-105.9084,-22.78251,0,-0.07063381,23158.15,7048.536
114.5583,S,114.5583,0.101794,0,1.33,0,0,40.38145,0.3021555,0,0,0,0,0.205453016663618,0.205453016663618,0,-105.8879,-105.8879,-22.78251,0,-0.07063381,23147.56,7046.258
114.6583,S,114.6583,0.1017699,0,1.33,0,0,40.38145,0.3021552,0,0,0,0,0.20538642443708,0.20538642443708,0,-105.8674,-105.8674,-22.78251,0,-0.07063381,23136.97,7043.979
114.7583,S,114.7583,0.1017459,0,1.33,0,0,40.38145,0.3021548,0,0,0,0,0.205312099960459,0.205312099960459,0,-105.8469,-105.8469,-22.78251,0,-0.07063381,23126.39,7041.701
114.8583,S,114.8583,0.1017219,0,1.33,0,0,40.38145,0.3021542,0,0,0,0,0.205227725550635,0.205227725550635,0,-105.8264,-105.8264,-22.78251,0,-0.07063381,23115.81,7039.423
114.9583,S,114.9583,0.1016979,0,1.33,0,0,40.38145,0.3021537,0,0,0,0,0.20513562449883,0.20513562449883,0,-105.8059,-105.8059,-22.78251,0,-0.07063381,23105.23,7037.145
115.0583,S,115.0583,0.1016739,0,1.33,0,0,40.38145,0.3021531,0,0,0,0,0.20504342515143,0.20504342515143,0,-105.7854,-105.7854,-22.78251,0,-0.07063381,23094.65,7034.866
115.1582,S,115.1582,0.1016499,0,1.33,0,0,40.38145,0.3021525,0,0,0,0,0.204943497067198,0.204943497067198,0,-105.7649,-105.7649,-22.78251,0,-0.07063381,23084.07,7032.588
115.2582,S,115.2582,0.1016259,0,1.33,0,0,40.38145,0.3021518,0,0,0,0,0.204846778803571,0.204846778803571,0,-105.7444,-105.7444,-22.78251,0,-0.07063381,23073.5,7030.31
115.3582,S,115.3582,0.1016019,0,1.33,0,0,40.38145,0.302151,0,0,0,0,0.20472578252307,0.20472578252307,0,-105.7239,-105.7239,-22.78251,0,-0.07063381,23062.93,7028.031
115.4582,S,115.4582,0.1015779,0,1.33,0,0,40.38145,0.3021501,0,0,0,0,0.204608001674288,0.204608001674288,0,-105.7034,-105.7034,-22.78251,0,-0.07063381,23052.36,7025.753
115.5582,S,115.5582,0.101554,0,1.33,0,0,40.38145,0.3021499,0,0,0,0,0.204485801971217,0.204485801971217,0,-105.683,-105.683,-22.78251,0,-0.07063381,23041.79,7023.475
115.6582,S,115.6582,0.1015301,0,1.33,0,0,40.38145,0.3021495,0,0,0,0,0.20441802634916,0.20441802634916,0,-105.6626,-105.6626,-22.78251,0,-0.07063381,23031.22,7021.196
115.7582,S,115.7582,0.1015062,0,1.33,0,0,40.38145,0.3021491,0,0,0,0,0.204349157003762,0.204349157003762,0,-105.6422,-105.6422,-22.78251,0,-0.07063381,23020.66,7018.918
115.8582,S,115.8582,0.1014824,0,1.33,0,0,40.38145,0.3021486,0,0,0,0,0.204263696903759,0.204263696903759,0,-105.6218,-105.6218,-22.78251,0,-0.07063381,23010.1,7016.64
115.9582,S,115.9582,0.1014585,0,1.33,0,0,40.38145,0.3021481,0,0,0,0,0.204177143537009,0.204177143537009,0,-105.6014,-105.6014,-22.78251,0,-0.07063381,22999.54,7014.361
116.0582,S,116.0582,0.1014346,0,1.33,0,0,40.38145,0.3021475,0,0,0,0,0.204083917673927,0.204083917673927,0,-105.581,-105.581,-22.78251,0,-0.07063381,22988.98,7012.083
